flightNumber,origin,destination,distance,duration,model,speed,MaxCapa
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
7155,DFW,JFK,1390,225,321,400,181
1490,DFW,JFK,1390,209,738,400,160
6388,DFW,JFK,1390,223,757,380,176
858,DFW,JFK,1390,215,321,400,181
7302,JFK,ORD,739,112,321,400,181
3726,JFK,ORD,739,127,757,380,176
2368,JFK,ORD,739,116,738,400,160
8888,JFK,ORD,739,114,321,400,181
9500,JFK,ORD,739,115,321,400,181
7976,JFK,ORD,739,120,321,400,181
6172,JFK,ORD,739,120,757,380,176
8544,JFK,ORD,739,123,757,380,176
7471,JFK,LAX,2472,382,321,400,181
6277,JFK,LAX,2472,393,321,400,181
2346,JFK,LAX,2472,397,757,380,176
3083,JFK,LAX,2472,424,757,380,176
4438,JFK,LAX,2472,425,757,380,176
1215,JFK,LAX,2472,398,321,400,181
9541,JFK,LAX,2472,371,321,400,181
5053,JFK,LAX,2472,384,738,400,160
5474,JFK,LAX,2472,406,321,400,181
1413,JFK,LAX,2472,390,738,400,160
6434,JFK,DFW,1390,225,321,400,181
9739,JFK,DFW,1390,217,738,400,160
2048,JFK,DFW,1390,222,738,400,160
6747,JFK,DFW,1390,215,321,400,181
7185,JFK,DFW,1390,235,757,380,176
4703,JFK,DFW,1390,215,738,400,160
1411,JFK,DFW,1390,216,321,400,181
4994,JFK,DFW,1390,210,321,400,181
1994,LAX,ORD,1743,281,757,380,176
7986,LAX,ORD,1743,265,738,400,160
5264,LAX,ORD,1743,281,738,400,160
6733,LAX,ORD,1743,287,757,380,176
4127,LAX,ORD,1743,280,757,380,176
8945,LAX,ORD,1743,281,738,400,160
6468,LAX,ORD,1743,264,738,400,160
4584,LAX,ORD,1743,281,321,400,181
9498,LAX,ORD,1743,261,321,400,181
9481,LAX,ORD,1743,273,738,400,160
401,LAX,JFK,2472,391,321,400,181
6940,LAX,JFK,2472,400,757,380,176
3668,LAX,JFK,2472,404,757,380,176
1788,LAX,JFK,2472,392,321,400,181
954,LAX,JFK,2472,409,757,380,176
3348,LAX,JFK,2472,393,757,380,176
5603,LAX,JFK,2472,395,738,400,160
1010,LAX,JFK,2472,413,757,380,176
8268,LAX,JFK,2472,416,757,380,176
9848,LAX,JFK,2472,373,321,400,181
3921,LAX,DFW,1234,195,738,400,160
2501,LAX,DFW,1234,213,757,380,176
2718,LAX,DFW,1234,202,738,400,160
4436,LAX,DFW,1234,198,738,400,160
5814,LAX,DFW,1234,208,757,380,176
9048,LAX,DFW,1234,199,757,380,176
1584,LAX,DFW,1234,203,738,400,160
2779,ORD,LAX,1743,268,738,400,160
9284,ORD,LAX,1743,279,738,400,160
3596,ORD,LAX,1743,280,738,400,160
1502,ORD,LAX,1743,266,738,400,160
9534,ORD,LAX,1743,280,738,400,160
5937,ORD,LAX,1743,276,321,400,181
3707,ORD,LAX,1743,299,757,380,176
5117,ORD,LAX,1743,284,738,400,160
3885,ORD,LAX,1743,274,738,400,160
1537,ORD,LAX,1743,285,738,400,160
6403,ORD,LAX,1743,261,738,400,160
1974,ORD,LAX,1743,300,757,380,176
572,ORD,LAX,1743,261,321,400,181
7030,ORD,JFK,739,121,757,380,176
4852,ORD,JFK,739,120,321,400,181
2390,ORD,JFK,739,122,757,380,176
1844,ORD,JFK,739,114,738,400,160
9450,ORD,JFK,739,112,321,400,181
1713,ORD,JFK,739,115,321,400,181
5691,ORD,JFK,739,118,738,400,160
3004,ORD,JFK,739,125,757,380,176
4725,ORD,JFK,739,114,738,400,160
5404,ORD,JFK,739,110,321,400,181
8409,ORD,JFK,739,124,757,380,176
7831,ORD,JFK,739,115,738,400,160
9516,ORD,JFK,739,111,321,400,181
727,ORD,DFW,802,121,738,400,160
5403,ORD,DFW,802,120,321,400,181
6774,ORD,DFW,802,130,757,380,176
4757,ORD,DFW,802,131,757,380,176
5212,ORD,DFW,802,121,321,400,181
299,ORD,DFW,802,120,738,400,160
3167,ORD,DFW,802,138,757,380,176
4069,ORD,DFW,802,131,738,400,160
9066,ORD,DFW,802,124,321,400,181
4609,ORD,DFW,802,128,738,400,160
9773,ORD,DFW,802,121,738,400,160
1551,ORD,DFW,802,137,757,380,176
8225,ORD,DFW,802,139,757,380,176
1980,ORD,DFW,802,129,738,400,160
260,ORD,DFW,802,129,757,380,176
9777,DFW,ORD,802,121,321,400,181
6585,DFW,ORD,802,121,321,400,181
9479,DFW,ORD,802,128,738,400,160
258,DFW,ORD,802,130,321,400,181
1510,DFW,ORD,802,129,757,380,176
5824,DFW,ORD,802,136,757,380,176
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
7155,DFW,JFK,1390,225,321,400,181
1490,DFW,JFK,1390,209,738,400,160
6388,DFW,JFK,1390,223,757,380,176
858,DFW,JFK,1390,215,321,400,181
7302,JFK,ORD,739,112,321,400,181
3726,JFK,ORD,739,127,757,380,176
2368,JFK,ORD,739,116,738,400,160
8888,JFK,ORD,739,114,321,400,181
9500,JFK,ORD,739,115,321,400,181
7976,JFK,ORD,739,120,321,400,181
6172,JFK,ORD,739,120,757,380,176
8544,JFK,ORD,739,123,757,380,176
7471,JFK,LAX,2472,382,321,400,181
6277,JFK,LAX,2472,393,321,400,181
2346,JFK,LAX,2472,397,757,380,176
3083,JFK,LAX,2472,424,757,380,176
4438,JFK,LAX,2472,425,757,380,176
1215,JFK,LAX,2472,398,321,400,181
9541,JFK,LAX,2472,371,321,400,181
5053,JFK,LAX,2472,384,738,400,160
5474,JFK,LAX,2472,406,321,400,181
1413,JFK,LAX,2472,390,738,400,160
6434,JFK,DFW,1390,225,321,400,181
9739,JFK,DFW,1390,217,738,400,160
2048,JFK,DFW,1390,222,738,400,160
6747,JFK,DFW,1390,215,321,400,181
7185,JFK,DFW,1390,235,757,380,176
4703,JFK,DFW,1390,215,738,400,160
1411,JFK,DFW,1390,216,321,400,181
4994,JFK,DFW,1390,210,321,400,181
1994,LAX,ORD,1743,281,757,380,176
7986,LAX,ORD,1743,265,738,400,160
5264,LAX,ORD,1743,281,738,400,160
6733,LAX,ORD,1743,287,757,380,176
4127,LAX,ORD,1743,280,757,380,176
8945,LAX,ORD,1743,281,738,400,160
6468,LAX,ORD,1743,264,738,400,160
4584,LAX,ORD,1743,281,321,400,181
9498,LAX,ORD,1743,261,321,400,181
9481,LAX,ORD,1743,273,738,400,160
401,LAX,JFK,2472,391,321,400,181
6940,LAX,JFK,2472,400,757,380,176
3668,LAX,JFK,2472,404,757,380,176
1788,LAX,JFK,2472,392,321,400,181
954,LAX,JFK,2472,409,757,380,176
3348,LAX,JFK,2472,393,757,380,176
5603,LAX,JFK,2472,395,738,400,160
1010,LAX,JFK,2472,413,757,380,176
8268,LAX,JFK,2472,416,757,380,176
9848,LAX,JFK,2472,373,321,400,181
3921,LAX,DFW,1234,195,738,400,160
2501,LAX,DFW,1234,213,757,380,176
2718,LAX,DFW,1234,202,738,400,160
4436,LAX,DFW,1234,198,738,400,160
5814,LAX,DFW,1234,208,757,380,176
9048,LAX,DFW,1234,199,757,380,176
1584,LAX,DFW,1234,203,738,400,160
2779,ORD,LAX,1743,268,738,400,160
9284,ORD,LAX,1743,279,738,400,160
3596,ORD,LAX,1743,280,738,400,160
1502,ORD,LAX,1743,266,738,400,160
9534,ORD,LAX,1743,280,738,400,160
5937,ORD,LAX,1743,276,321,400,181
3707,ORD,LAX,1743,299,757,380,176
5117,ORD,LAX,1743,284,738,400,160
3885,ORD,LAX,1743,274,738,400,160
1537,ORD,LAX,1743,285,738,400,160
6403,ORD,LAX,1743,261,738,400,160
1974,ORD,LAX,1743,300,757,380,176
572,ORD,LAX,1743,261,321,400,181
7030,ORD,JFK,739,121,757,380,176
4852,ORD,JFK,739,120,321,400,181
2390,ORD,JFK,739,122,757,380,176
1844,ORD,JFK,739,114,738,400,160
9450,ORD,JFK,739,112,321,400,181
1713,ORD,JFK,739,115,321,400,181
5691,ORD,JFK,739,118,738,400,160
3004,ORD,JFK,739,125,757,380,176
4725,ORD,JFK,739,114,738,400,160
5404,ORD,JFK,739,110,321,400,181
8409,ORD,JFK,739,124,757,380,176
7831,ORD,JFK,739,115,738,400,160
9516,ORD,JFK,739,111,321,400,181
727,ORD,DFW,802,121,738,400,160
5403,ORD,DFW,802,120,321,400,181
6774,ORD,DFW,802,130,757,380,176
4757,ORD,DFW,802,131,757,380,176
5212,ORD,DFW,802,121,321,400,181
299,ORD,DFW,802,120,738,400,160
3167,ORD,DFW,802,138,757,380,176
4069,ORD,DFW,802,131,738,400,160
9066,ORD,DFW,802,124,321,400,181
4609,ORD,DFW,802,128,738,400,160
9773,ORD,DFW,802,121,738,400,160
1551,ORD,DFW,802,137,757,380,176
8225,ORD,DFW,802,139,757,380,176
1980,ORD,DFW,802,129,738,400,160
260,ORD,DFW,802,129,757,380,176
9777,DFW,ORD,802,121,321,400,181
6585,DFW,ORD,802,121,321,400,181
9479,DFW,ORD,802,128,738,400,160
258,DFW,ORD,802,130,321,400,181
1510,DFW,ORD,802,129,757,380,176
5824,DFW,ORD,802,136,757,380,176
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
7155,DFW,JFK,1390,225,321,400,181
1490,DFW,JFK,1390,209,738,400,160
6388,DFW,JFK,1390,223,757,380,176
858,DFW,JFK,1390,215,321,400,181
7302,JFK,ORD,739,112,321,400,181
3726,JFK,ORD,739,127,757,380,176
2368,JFK,ORD,739,116,738,400,160
8888,JFK,ORD,739,114,321,400,181
9500,JFK,ORD,739,115,321,400,181
7976,JFK,ORD,739,120,321,400,181
6172,JFK,ORD,739,120,757,380,176
8544,JFK,ORD,739,123,757,380,176
7471,JFK,LAX,2472,382,321,400,181
6277,JFK,LAX,2472,393,321,400,181
2346,JFK,LAX,2472,397,757,380,176
3083,JFK,LAX,2472,424,757,380,176
4438,JFK,LAX,2472,425,757,380,176
1215,JFK,LAX,2472,398,321,400,181
9541,JFK,LAX,2472,371,321,400,181
5053,JFK,LAX,2472,384,738,400,160
5474,JFK,LAX,2472,406,321,400,181
1413,JFK,LAX,2472,390,738,400,160
6434,JFK,DFW,1390,225,321,400,181
9739,JFK,DFW,1390,217,738,400,160
2048,JFK,DFW,1390,222,738,400,160
6747,JFK,DFW,1390,215,321,400,181
7185,JFK,DFW,1390,235,757,380,176
4703,JFK,DFW,1390,215,738,400,160
1411,JFK,DFW,1390,216,321,400,181
4994,JFK,DFW,1390,210,321,400,181
1994,LAX,ORD,1743,281,757,380,176
7986,LAX,ORD,1743,265,738,400,160
5264,LAX,ORD,1743,281,738,400,160
6733,LAX,ORD,1743,287,757,380,176
4127,LAX,ORD,1743,280,757,380,176
8945,LAX,ORD,1743,281,738,400,160
6468,LAX,ORD,1743,264,738,400,160
4584,LAX,ORD,1743,281,321,400,181
9498,LAX,ORD,1743,261,321,400,181
9481,LAX,ORD,1743,273,738,400,160
401,LAX,JFK,2472,391,321,400,181
6940,LAX,JFK,2472,400,757,380,176
3668,LAX,JFK,2472,404,757,380,176
1788,LAX,JFK,2472,392,321,400,181
954,LAX,JFK,2472,409,757,380,176
3348,LAX,JFK,2472,393,757,380,176
5603,LAX,JFK,2472,395,738,400,160
1010,LAX,JFK,2472,413,757,380,176
8268,LAX,JFK,2472,416,757,380,176
9848,LAX,JFK,2472,373,321,400,181
3921,LAX,DFW,1234,195,738,400,160
2501,LAX,DFW,1234,213,757,380,176
2718,LAX,DFW,1234,202,738,400,160
4436,LAX,DFW,1234,198,738,400,160
5814,LAX,DFW,1234,208,757,380,176
9048,LAX,DFW,1234,199,757,380,176
1584,LAX,DFW,1234,203,738,400,160
2779,ORD,LAX,1743,268,738,400,160
9284,ORD,LAX,1743,279,738,400,160
3596,ORD,LAX,1743,280,738,400,160
1502,ORD,LAX,1743,266,738,400,160
9534,ORD,LAX,1743,280,738,400,160
5937,ORD,LAX,1743,276,321,400,181
3707,ORD,LAX,1743,299,757,380,176
5117,ORD,LAX,1743,284,738,400,160
3885,ORD,LAX,1743,274,738,400,160
1537,ORD,LAX,1743,285,738,400,160
6403,ORD,LAX,1743,261,738,400,160
1974,ORD,LAX,1743,300,757,380,176
572,ORD,LAX,1743,261,321,400,181
7030,ORD,JFK,739,121,757,380,176
4852,ORD,JFK,739,120,321,400,181
2390,ORD,JFK,739,122,757,380,176
1844,ORD,JFK,739,114,738,400,160
9450,ORD,JFK,739,112,321,400,181
1713,ORD,JFK,739,115,321,400,181
5691,ORD,JFK,739,118,738,400,160
3004,ORD,JFK,739,125,757,380,176
4725,ORD,JFK,739,114,738,400,160
5404,ORD,JFK,739,110,321,400,181
8409,ORD,JFK,739,124,757,380,176
7831,ORD,JFK,739,115,738,400,160
9516,ORD,JFK,739,111,321,400,181
727,ORD,DFW,802,121,738,400,160
5403,ORD,DFW,802,120,321,400,181
6774,ORD,DFW,802,130,757,380,176
4757,ORD,DFW,802,131,757,380,176
5212,ORD,DFW,802,121,321,400,181
299,ORD,DFW,802,120,738,400,160
3167,ORD,DFW,802,138,757,380,176
4069,ORD,DFW,802,131,738,400,160
9066,ORD,DFW,802,124,321,400,181
4609,ORD,DFW,802,128,738,400,160
9773,ORD,DFW,802,121,738,400,160
1551,ORD,DFW,802,137,757,380,176
8225,ORD,DFW,802,139,757,380,176
1980,ORD,DFW,802,129,738,400,160
260,ORD,DFW,802,129,757,380,176
9777,DFW,ORD,802,121,321,400,181
6585,DFW,ORD,802,121,321,400,181
9479,DFW,ORD,802,128,738,400,160
258,DFW,ORD,802,130,321,400,181
1510,DFW,ORD,802,129,757,380,176
5824,DFW,ORD,802,136,757,380,176
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
7155,DFW,JFK,1390,225,321,400,181
1490,DFW,JFK,1390,209,738,400,160
6388,DFW,JFK,1390,223,757,380,176
858,DFW,JFK,1390,215,321,400,181
7302,JFK,ORD,739,112,321,400,181
3726,JFK,ORD,739,127,757,380,176
2368,JFK,ORD,739,116,738,400,160
8888,JFK,ORD,739,114,321,400,181
9500,JFK,ORD,739,115,321,400,181
7976,JFK,ORD,739,120,321,400,181
6172,JFK,ORD,739,120,757,380,176
8544,JFK,ORD,739,123,757,380,176
7471,JFK,LAX,2472,382,321,400,181
6277,JFK,LAX,2472,393,321,400,181
2346,JFK,LAX,2472,397,757,380,176
3083,JFK,LAX,2472,424,757,380,176
4438,JFK,LAX,2472,425,757,380,176
1215,JFK,LAX,2472,398,321,400,181
9541,JFK,LAX,2472,371,321,400,181
5053,JFK,LAX,2472,384,738,400,160
5474,JFK,LAX,2472,406,321,400,181
1413,JFK,LAX,2472,390,738,400,160
6434,JFK,DFW,1390,225,321,400,181
9739,JFK,DFW,1390,217,738,400,160
2048,JFK,DFW,1390,222,738,400,160
6747,JFK,DFW,1390,215,321,400,181
7185,JFK,DFW,1390,235,757,380,176
4703,JFK,DFW,1390,215,738,400,160
1411,JFK,DFW,1390,216,321,400,181
4994,JFK,DFW,1390,210,321,400,181
1994,LAX,ORD,1743,281,757,380,176
7986,LAX,ORD,1743,265,738,400,160
5264,LAX,ORD,1743,281,738,400,160
6733,LAX,ORD,1743,287,757,380,176
4127,LAX,ORD,1743,280,757,380,176
8945,LAX,ORD,1743,281,738,400,160
6468,LAX,ORD,1743,264,738,400,160
4584,LAX,ORD,1743,281,321,400,181
9498,LAX,ORD,1743,261,321,400,181
9481,LAX,ORD,1743,273,738,400,160
401,LAX,JFK,2472,391,321,400,181
6940,LAX,JFK,2472,400,757,380,176
3668,LAX,JFK,2472,404,757,380,176
1788,LAX,JFK,2472,392,321,400,181
954,LAX,JFK,2472,409,757,380,176
3348,LAX,JFK,2472,393,757,380,176
5603,LAX,JFK,2472,395,738,400,160
1010,LAX,JFK,2472,413,757,380,176
8268,LAX,JFK,2472,416,757,380,176
9848,LAX,JFK,2472,373,321,400,181
3921,LAX,DFW,1234,195,738,400,160
2501,LAX,DFW,1234,213,757,380,176
2718,LAX,DFW,1234,202,738,400,160
4436,LAX,DFW,1234,198,738,400,160
5814,LAX,DFW,1234,208,757,380,176
9048,LAX,DFW,1234,199,757,380,176
1584,LAX,DFW,1234,203,738,400,160
2779,ORD,LAX,1743,268,738,400,160
9284,ORD,LAX,1743,279,738,400,160
3596,ORD,LAX,1743,280,738,400,160
1502,ORD,LAX,1743,266,738,400,160
9534,ORD,LAX,1743,280,738,400,160
5937,ORD,LAX,1743,276,321,400,181
3707,ORD,LAX,1743,299,757,380,176
5117,ORD,LAX,1743,284,738,400,160
3885,ORD,LAX,1743,274,738,400,160
1537,ORD,LAX,1743,285,738,400,160
6403,ORD,LAX,1743,261,738,400,160
1974,ORD,LAX,1743,300,757,380,176
572,ORD,LAX,1743,261,321,400,181
7030,ORD,JFK,739,121,757,380,176
4852,ORD,JFK,739,120,321,400,181
2390,ORD,JFK,739,122,757,380,176
1844,ORD,JFK,739,114,738,400,160
9450,ORD,JFK,739,112,321,400,181
1713,ORD,JFK,739,115,321,400,181
5691,ORD,JFK,739,118,738,400,160
3004,ORD,JFK,739,125,757,380,176
4725,ORD,JFK,739,114,738,400,160
5404,ORD,JFK,739,110,321,400,181
8409,ORD,JFK,739,124,757,380,176
7831,ORD,JFK,739,115,738,400,160
9516,ORD,JFK,739,111,321,400,181
727,ORD,DFW,802,121,738,400,160
5403,ORD,DFW,802,120,321,400,181
6774,ORD,DFW,802,130,757,380,176
4757,ORD,DFW,802,131,757,380,176
5212,ORD,DFW,802,121,321,400,181
299,ORD,DFW,802,120,738,400,160
3167,ORD,DFW,802,138,757,380,176
4069,ORD,DFW,802,131,738,400,160
9066,ORD,DFW,802,124,321,400,181
4609,ORD,DFW,802,128,738,400,160
9773,ORD,DFW,802,121,738,400,160
1551,ORD,DFW,802,137,757,380,176
8225,ORD,DFW,802,139,757,380,176
1980,ORD,DFW,802,129,738,400,160
260,ORD,DFW,802,129,757,380,176
9777,DFW,ORD,802,121,321,400,181
6585,DFW,ORD,802,121,321,400,181
9479,DFW,ORD,802,128,738,400,160
258,DFW,ORD,802,130,321,400,181
1510,DFW,ORD,802,129,757,380,176
5824,DFW,ORD,802,136,757,380,176
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
7155,DFW,JFK,1390,225,321,400,181
1490,DFW,JFK,1390,209,738,400,160
6388,DFW,JFK,1390,223,757,380,176
858,DFW,JFK,1390,215,321,400,181
7302,JFK,ORD,739,112,321,400,181
3726,JFK,ORD,739,127,757,380,176
2368,JFK,ORD,739,116,738,400,160
8888,JFK,ORD,739,114,321,400,181
9500,JFK,ORD,739,115,321,400,181
7976,JFK,ORD,739,120,321,400,181
6172,JFK,ORD,739,120,757,380,176
8544,JFK,ORD,739,123,757,380,176
7471,JFK,LAX,2472,382,321,400,181
6277,JFK,LAX,2472,393,321,400,181
2346,JFK,LAX,2472,397,757,380,176
3083,JFK,LAX,2472,424,757,380,176
4438,JFK,LAX,2472,425,757,380,176
1215,JFK,LAX,2472,398,321,400,181
9541,JFK,LAX,2472,371,321,400,181
5053,JFK,LAX,2472,384,738,400,160
5474,JFK,LAX,2472,406,321,400,181
1413,JFK,LAX,2472,390,738,400,160
6434,JFK,DFW,1390,225,321,400,181
9739,JFK,DFW,1390,217,738,400,160
2048,JFK,DFW,1390,222,738,400,160
6747,JFK,DFW,1390,215,321,400,181
7185,JFK,DFW,1390,235,757,380,176
4703,JFK,DFW,1390,215,738,400,160
1411,JFK,DFW,1390,216,321,400,181
4994,JFK,DFW,1390,210,321,400,181
1994,LAX,ORD,1743,281,757,380,176
7986,LAX,ORD,1743,265,738,400,160
5264,LAX,ORD,1743,281,738,400,160
6733,LAX,ORD,1743,287,757,380,176
4127,LAX,ORD,1743,280,757,380,176
8945,LAX,ORD,1743,281,738,400,160
6468,LAX,ORD,1743,264,738,400,160
4584,LAX,ORD,1743,281,321,400,181
9498,LAX,ORD,1743,261,321,400,181
9481,LAX,ORD,1743,273,738,400,160
401,LAX,JFK,2472,391,321,400,181
6940,LAX,JFK,2472,400,757,380,176
3668,LAX,JFK,2472,404,757,380,176
1788,LAX,JFK,2472,392,321,400,181
954,LAX,JFK,2472,409,757,380,176
3348,LAX,JFK,2472,393,757,380,176
5603,LAX,JFK,2472,395,738,400,160
1010,LAX,JFK,2472,413,757,380,176
8268,LAX,JFK,2472,416,757,380,176
9848,LAX,JFK,2472,373,321,400,181
3921,LAX,DFW,1234,195,738,400,160
2501,LAX,DFW,1234,213,757,380,176
2718,LAX,DFW,1234,202,738,400,160
4436,LAX,DFW,1234,198,738,400,160
5814,LAX,DFW,1234,208,757,380,176
9048,LAX,DFW,1234,199,757,380,176
1584,LAX,DFW,1234,203,738,400,160
2779,ORD,LAX,1743,268,738,400,160
9284,ORD,LAX,1743,279,738,400,160
3596,ORD,LAX,1743,280,738,400,160
1502,ORD,LAX,1743,266,738,400,160
9534,ORD,LAX,1743,280,738,400,160
5937,ORD,LAX,1743,276,321,400,181
3707,ORD,LAX,1743,299,757,380,176
5117,ORD,LAX,1743,284,738,400,160
3885,ORD,LAX,1743,274,738,400,160
1537,ORD,LAX,1743,285,738,400,160
6403,ORD,LAX,1743,261,738,400,160
1974,ORD,LAX,1743,300,757,380,176
572,ORD,LAX,1743,261,321,400,181
7030,ORD,JFK,739,121,757,380,176
4852,ORD,JFK,739,120,321,400,181
2390,ORD,JFK,739,122,757,380,176
1844,ORD,JFK,739,114,738,400,160
9450,ORD,JFK,739,112,321,400,181
1713,ORD,JFK,739,115,321,400,181
5691,ORD,JFK,739,118,738,400,160
3004,ORD,JFK,739,125,757,380,176
4725,ORD,JFK,739,114,738,400,160
5404,ORD,JFK,739,110,321,400,181
8409,ORD,JFK,739,124,757,380,176
7831,ORD,JFK,739,115,738,400,160
9516,ORD,JFK,739,111,321,400,181
727,ORD,DFW,802,121,738,400,160
5403,ORD,DFW,802,120,321,400,181
6774,ORD,DFW,802,130,757,380,176
4757,ORD,DFW,802,131,757,380,176
5212,ORD,DFW,802,121,321,400,181
299,ORD,DFW,802,120,738,400,160
3167,ORD,DFW,802,138,757,380,176
4069,ORD,DFW,802,131,738,400,160
9066,ORD,DFW,802,124,321,400,181
4609,ORD,DFW,802,128,738,400,160
9773,ORD,DFW,802,121,738,400,160
1551,ORD,DFW,802,137,757,380,176
8225,ORD,DFW,802,139,757,380,176
1980,ORD,DFW,802,129,738,400,160
260,ORD,DFW,802,129,757,380,176
9777,DFW,ORD,802,121,321,400,181
6585,DFW,ORD,802,121,321,400,181
9479,DFW,ORD,802,128,738,400,160
258,DFW,ORD,802,130,321,400,181
1510,DFW,ORD,802,129,757,380,176
5824,DFW,ORD,802,136,757,380,176
2047,DFW,ORD,802,126,321,400,181
4399,DFW,ORD,802,126,738,400,160
2267,DFW,LAX,1234,203,738,400,160
1136,DFW,LAX,1234,186,738,400,160
7529,DFW,LAX,1234,195,321,400,181
3163,DFW,LAX,1234,197,738,400,160
4881,DFW,LAX,1234,191,321,400,181
5315,DFW,LAX,1234,194,757,380,176
9855,DFW,LAX,1234,201,321,400,181
7032,DFW,LAX,1234,190,321,400,181
8072,DFW,JFK,1390,236,757,380,176
1804,DFW,JFK,1390,221,757,380,176
2380,DFW,JFK,1390,240,757,380,176
6793,DFW,JFK,1390,217,738,400,160
3016,DFW,JFK,1390,239,757,380,176
3884,DFW,JFK,1390,217,321,400,181
7355,DFW,JFK,1390,237,757,380,176
9901,DFW,JFK,1390,241,757,380,176
8119,DFW,JFK,1390,214,321,400,181
2275,DFW,JFK,1390,211,321,400,181
8851,DFW,JFK,1390,216,738,400,160
